string_id,paragraph_id,rev,tr,modality,error_category,error_subcategory,error_severity,Language,error_number,error_point,kudos,neutral
132,68,R2,T2,ht,,,,CA,0,0,0,0
133,68,R2,T2,ht,,,,CA,0,0,0,0
134,68,R2,T2,ht,,,,CA,0,0,0,0
135,69,R2,T2,ht,,,,CA,0,0,0,0
136,70,R2,T2,ht,,,,CA,0,0,0,0
137,70,R2,T2,ht,,,,CA,0,0,0,0
138,71,R2,T2,ht,,,,CA,0,0,0,0
139,72,R2,T2,ht,,,,CA,0,0,0,0
140,72,R2,T2,ht,,,,CA,0,0,0,0
141,73,R2,T2,ht,,,,CA,0,0,0,0
142,73,R2,T2,ht,Accuracy,Mistranslation,Major,CA,1,5,0,0
143,74,R2,T2,ht,Style,Awkward,Minor,CA,1,1,0,0
144,75,R2,T2,ht,,,,CA,0,0,0,0
145,76,R2,T2,ht,,,,CA,0,0,0,0
146,76,R2,T2,ht,,,,CA,0,0,0,0
147,77,R2,T2,ht,,,,CA,0,0,0,0
148,77,R2,T2,ht,,,,CA,0,0,0,0
149,78,R2,T2,ht,,,,CA,0,0,0,0
150,79,R2,T2,ht,,,,CA,0,0,0,0
151,80,R2,T2,ht,,,,CA,0,0,0,0
152,80,R2,T2,ht,,,,CA,0,0,0,0
153,80,R2,T2,ht,,,,CA,0,0,0,0
154,80,R2,T2,ht,Accuracy,Mistranslation,Minor,CA,1,1,0,0
155,81,R2,T2,ht,,,,CA,0,0,0,0
156,81,R2,T2,ht,,,,CA,0,0,0,0
157,82,R2,T2,ht,,,,CA,0,0,0,0
158,82,R2,T2,ht,,,,CA,0,0,0,0
159,83,R2,T2,ht,,,,CA,0,0,0,0
160,84,R2,T2,ht,,,,CA,0,0,0,0
161,85,R2,T2,ht,,,,CA,0,0,0,0
162,85,R2,T2,ht,,,,CA,0,0,0,0
163,85,R2,T2,ht,,,,CA,0,0,0,0
164,86,R2,T2,ht,,,,CA,0,0,0,0
165,87,R2,T2,ht,,,,CA,0,0,0,0
166,88,R2,T2,ht,,,,CA,0,0,0,0
167,88,R2,T2,ht,,,,CA,0,0,0,0
168,88,R2,T2,ht,,,,CA,0,0,0,0
169,89,R2,T2,ht,,,,CA,0,0,0,0
170,89,R2,T2,ht,,,,CA,0,0,0,0
171,90,R2,T2,ht,,,,CA,0,0,0,0
172,91,R2,T2,ht,,,,CA,0,0,0,0
173,91,R2,T2,ht,,,,CA,0,0,0,0
174,92,R2,T2,ht,,,,CA,0,0,0,0
175,93,R2,T2,ht,,,,CA,0,0,0,0
176,93,R2,T2,ht,,,,CA,0,0,0,0
177,93,R2,T2,ht,,,,CA,0,0,0,0
178,94,R2,T2,ht,,,,CA,0,0,0,0
179,95,R2,T2,ht,,,,CA,0,0,0,0
180,95,R2,T2,ht,,,,CA,0,0,0,0
181,96,R2,T2,ht,,,,CA,0,0,0,0
182,96,R2,T2,ht,Fluency,Spelling,Minor,CA,1,1,0,0
183,97,R2,T2,ht,,,,CA,0,0,0,0
184,97,R2,T2,ht,,,,CA,0,0,0,0
185,98,R2,T2,ht,,,,CA,0,0,0,0
186,99,R2,T2,ht,,,,CA,0,0,0,0
187,100,R2,T2,ht,,,,CA,0,0,0,0
188,101,R2,T2,ht,,,,CA,0,0,0,0
189,102,R2,T2,ht,,,,CA,0,0,0,0
190,102,R2,T2,ht,,,,CA,0,0,0,0
191,103,R2,T2,ht,,,,CA,0,0,0,0
192,103,R2,T2,ht,Fluency,Punctuation,Minor,CA,1,1,0,0
193,103,R2,T2,ht,Style,Awkward,Minor,CA,1,1,0,0
193,103,R2,T2,ht,,,,CA,0,0,0,0
194,103,R2,T2,ht,,,,CA,0,0,0,0
195,104,R2,T2,ht,Fluency,Grammar,Major,CA,1,5,0,0
196,105,R2,T2,ht,Fluency,Punctuation,Minor,CA,1,1,0,0
197,105,R2,T2,ht,Accuracy,Mistranslation,Minor,CA,1,1,0,0
198,105,R2,T2,ht,,,,CA,0,0,0,0
199,105,R2,T2,ht,,,,CA,0,0,0,0
200,105,R2,T2,ht,,,,CA,0,0,0,0
201,105,R2,T2,ht,,,,CA,0,0,0,0
202,106,R2,T2,ht,,,,CA,0,0,0,0
203,107,R2,T2,ht,,,,CA,0,0,0,0
204,108,R2,T2,ht,Accuracy,Under-translation,Minor,CA,1,1,0,0
205,108,R2,T2,ht,,,,CA,0,0,0,0
206,109,R2,T2,ht,,,,CA,0,0,0,0
207,109,R2,T2,ht,,,,CA,0,0,0,0
208,109,R2,T2,ht,,,,CA,0,0,0,0
209,110,R2,T2,ht,,,,CA,0,0,0,0
210,111,R2,T2,ht,,,,CA,0,0,0,0
211,111,R2,T2,ht,,,,CA,0,0,0,0
212,112,R2,T2,ht,,,,CA,0,0,0,0
213,113,R2,T2,ht,,,,CA,0,0,0,0
214,114,R2,T2,ht,,,,CA,0,0,0,0
215,114,R2,T2,ht,,,,CA,0,0,0,0
216,114,R2,T2,ht,,,,CA,0,0,0,0
217,114,R2,T2,ht,,,,CA,0,0,0,0
218,114,R2,T2,ht,,,,CA,0,0,0,0
219,115,R2,T2,ht,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
220,115,R2,T2,ht,,,,CA,0,0,0,0
221,115,R2,T2,ht,,,,CA,0,0,0,0
222,116,R2,T2,ht,,,,CA,0,0,0,0
223,117,R2,T2,ht,,,,CA,0,0,0,0
224,118,R2,T2,ht,,,,CA,0,0,0,0
225,118,R2,T2,ht,,,,CA,0,0,0,0
226,119,R2,T2,ht,,,,CA,0,0,0,0
227,120,R2,T2,ht,,,,CA,0,0,0,0
228,121,R2,T2,ht,,,,CA,0,0,0,0
229,121,R2,T2,ht,,,,CA,0,0,0,0
230,122,R2,T2,ht,,,,CA,0,0,0,0
231,122,R2,T2,ht,,,,CA,0,0,0,0
232,123,R2,T2,ht,,,,CA,0,0,0,0
233,123,R2,T2,ht,,,,CA,0,0,0,0
234,123,R2,T2,ht,,,,CA,0,0,0,0
1,1,R3,T2,mtpe,Other,,Kudos,CA,0,0,1,0
2,2,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
3,3,R3,T2,mtpe,,,,CA,0,0,0,0
4,4,R3,T2,mtpe,,,,CA,0,0,0,0
5,4,R3,T2,mtpe,,,,CA,0,0,0,0
6,5,R3,T2,mtpe,,,,CA,0,0,0,0
7,6,R3,T2,mtpe,,,,CA,0,0,0,0
8,7,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
8,7,R3,T2,mtpe,Terminology,,Neutral,CA,1,0,0,1
9,7,R3,T2,mtpe,,,,CA,0,0,0,0
10,7,R3,T2,mtpe,,,,CA,0,0,0,0
11,8,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
12,9,R3,T2,mtpe,,,,CA,0,0,0,0
13,9,R3,T2,mtpe,,,,CA,0,0,0,0
14,10,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
15,10,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
16,10,R3,T2,mtpe,,,,CA,0,0,0,0
17,10,R3,T2,mtpe,,,,CA,0,0,0,0
18,10,R3,T2,mtpe,Terminology,,Neutral,CA,1,0,0,1
19,11,R3,T2,mtpe,,,,CA,0,0,0,0
20,11,R3,T2,mtpe,,,,CA,0,0,0,0
21,12,R3,T2,mtpe,,,,CA,0,0,0,0
22,12,R3,T2,mtpe,,,,CA,0,0,0,0
23,12,R3,T2,mtpe,,,,CA,0,0,0,0
24,13,R3,T2,mtpe,,,,CA,0,0,0,0
25,13,R3,T2,mtpe,,,,CA,0,0,0,0
26,14,R3,T2,mtpe,,,,CA,0,0,0,0
27,15,R3,T2,mtpe,,,,CA,0,0,0,0
28,15,R3,T2,mtpe,,,,CA,0,0,0,0
29,16,R3,T2,mtpe,,,,CA,0,0,0,0
30,17,R3,T2,mtpe,,,,CA,0,0,0,0
31,18,R3,T2,mtpe,,,,CA,0,0,0,0
32,19,R3,T2,mtpe,Accuracy,Mistranslation,Neutral,CA,1,0,0,1
33,20,R3,T2,mtpe,Fluency,Spelling,Minor,CA,1,1,0,0
34,21,R3,T2,mtpe,,,,CA,0,0,0,0
35,22,R3,T2,mtpe,,,,CA,0,0,0,0
36,23,R3,T2,mtpe,,,,CA,0,0,0,0
37,24,R3,T2,mtpe,,,,CA,0,0,0,0
38,25,R3,T2,mtpe,,,,CA,0,0,0,0
39,25,R3,T2,mtpe,Style,Unidiomatic,Minor,CA,1,1,0,0
40,26,R3,T2,mtpe,,,,CA,0,0,0,0
41,26,R3,T2,mtpe,,,,CA,0,0,0,0
42,26,R3,T2,mtpe,Style,Unidiomatic,Minor,CA,1,1,0,0
42,26,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
43,27,R3,T2,mtpe,,,,CA,0,0,0,0
44,28,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
45,28,R3,T2,mtpe,,,,CA,0,0,0,0
46,29,R3,T2,mtpe,,,,CA,0,0,0,0
47,29,R3,T2,mtpe,,,,CA,0,0,0,0
48,29,R3,T2,mtpe,Style,Awkward,Neutral,CA,1,0,0,1
49,30,R3,T2,mtpe,,,,CA,0,0,0,0
50,31,R3,T2,mtpe,,,,CA,0,0,0,0
51,31,R3,T2,mtpe,,,,CA,0,0,0,0
52,31,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
53,32,R3,T2,mtpe,Style,Unidiomatic,Minor,CA,1,1,0,0
54,33,R3,T2,mtpe,,,,CA,0,0,0,0
55,33,R3,T2,mtpe,,,,CA,0,0,0,0
56,33,R3,T2,mtpe,,,,CA,0,0,0,0
57,34,R3,T2,mtpe,,,,CA,0,0,0,0
58,35,R3,T2,mtpe,Style,Unidiomatic,Minor,CA,1,1,0,0
59,36,R3,T2,mtpe,,,,CA,0,0,0,0
60,36,R3,T2,mtpe,,,,CA,0,0,0,0
61,36,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
61,36,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
62,37,R3,T2,mtpe,Other,,Kudos,CA,0,0,1,0
62,37,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
63,38,R3,T2,mtpe,Other,,Kudos,CA,0,0,1,0
63,38,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
64,39,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
65,40,R3,T2,mtpe,,,,CA,0,0,0,0
66,40,R3,T2,mtpe,,,,CA,0,0,0,0
67,41,R3,T2,mtpe,,,,CA,0,0,0,0
68,41,R3,T2,mtpe,,,,CA,0,0,0,0
69,41,R3,T2,mtpe,,,,CA,0,0,0,0
70,42,R3,T2,mtpe,,,,CA,0,0,0,0
71,42,R3,T2,mtpe,Accuracy,Over-translation,Minor,CA,1,1,0,0
71,42,R3,T2,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
72,43,R3,T2,mtpe,,,,CA,0,0,0,0
73,44,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
74,44,R3,T2,mtpe,,,,CA,0,0,0,0
75,45,R3,T2,mtpe,,,,CA,0,0,0,0
76,45,R3,T2,mtpe,Fluency,Punctuation,Neutral,CA,1,0,0,1
77,46,R3,T2,mtpe,,,,CA,0,0,0,0
78,47,R3,T2,mtpe,,,,CA,0,0,0,0
79,47,R3,T2,mtpe,,,,CA,0,0,0,0
80,48,R3,T2,mtpe,,,,CA,0,0,0,0
81,49,R3,T2,mtpe,,,,CA,0,0,0,0
82,49,R3,T2,mtpe,,,,CA,0,0,0,0
83,50,R3,T2,mtpe,,,,CA,0,0,0,0
84,50,R3,T2,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
85,50,R3,T2,mtpe,,,,CA,0,0,0,0
86,51,R3,T2,mtpe,Accuracy,Under-translation,Major,CA,1,5,0,0
87,52,R3,T2,mtpe,,,,CA,0,0,0,0
88,53,R3,T2,mtpe,,,,CA,0,0,0,0
89,54,R3,T2,mtpe,,,,CA,0,0,0,0
90,54,R3,T2,mtpe,,,,CA,0,0,0,0
91,55,R3,T2,mtpe,,,,CA,0,0,0,0
92,55,R3,T2,mtpe,,,,CA,0,0,0,0
93,55,R3,T2,mtpe,,,,CA,0,0,0,0
94,55,R3,T2,mtpe,,,,CA,0,0,0,0
95,55,R3,T2,mtpe,,,,CA,0,0,0,0
96,55,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
97,55,R3,T2,mtpe,Accuracy,Mistranslation,Minor,CA,1,1,0,0
98,56,R3,T2,mtpe,,,,CA,0,0,0,0
99,56,R3,T2,mtpe,,,,CA,0,0,0,0
100,56,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
101,57,R3,T2,mtpe,,,,CA,0,0,0,0
102,57,R3,T2,mtpe,Accuracy,Omission,Minor,CA,1,1,0,0
102,57,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
102,57,R3,T2,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
103,57,R3,T2,mtpe,,,,CA,0,0,0,0
104,58,R3,T2,mtpe,,,,CA,0,0,0,0
105,58,R3,T2,mtpe,,,,CA,0,0,0,0
106,58,R3,T2,mtpe,,,,CA,0,0,0,0
107,59,R3,T2,mtpe,,,,CA,0,0,0,0
108,59,R3,T2,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
108,59,R3,T2,mtpe,Style,Awkward,Minor,CA,1,1,0,0
109,59,R3,T2,mtpe,,,,CA,0,0,0,0
110,59,R3,T2,mtpe,,,,CA,0,0,0,0
111,59,R3,T2,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
112,59,R3,T2,mtpe,,,,CA,0,0,0,0
113,59,R3,T2,mtpe,,,,CA,0,0,0,0
114,60,R3,T2,mtpe,Accuracy,Mistranslation,Minor,CA,1,1,0,0
115,61,R3,T2,mtpe,,,,CA,0,0,0,0
116,62,R3,T2,mtpe,,,,CA,0,0,0,0
117,62,R3,T2,mtpe,,,,CA,0,0,0,0
118,63,R3,T1,mtpe,,,,CA,0,0,0,0
119,64,R3,T1,mtpe,Style,Awkward,Neutral,CA,1,0,0,1
120,64,R3,T1,mtpe,,,,CA,0,0,0,0
121,64,R3,T1,mtpe,,,,CA,0,0,0,0
122,64,R3,T1,mtpe,,,,CA,0,0,0,0
123,65,R3,T1,mtpe,,,,CA,0,0,0,0
124,65,R3,T1,mtpe,Accuracy,Mistranslation,Major,CA,1,5,0,0
125,66,R3,T1,mtpe,,,,CA,0,0,0,0
126,66,R3,T1,mtpe,,,,CA,0,0,0,0
127,66,R3,T1,mtpe,,,,CA,0,0,0,0
128,67,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
129,67,R3,T1,mtpe,,,,CA,0,0,0,0
130,68,R3,T1,mtpe,,,,CA,0,0,0,0
131,68,R3,T1,mtpe,,,,CA,0,0,0,0
132,68,R3,T1,mtpe,,,,CA,0,0,0,0
133,68,R3,T1,mtpe,,,,CA,0,0,0,0
134,68,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
135,69,R3,T1,mtpe,,,,CA,0,0,0,0
136,70,R3,T1,mtpe,,,,CA,0,0,0,0
137,70,R3,T1,mtpe,,,,CA,0,0,0,0
138,71,R3,T1,mtpe,,,,CA,0,0,0,0
139,72,R3,T1,mtpe,,,,CA,0,0,0,0
140,72,R3,T1,mtpe,,,,CA,0,0,0,0
141,73,R3,T1,mtpe,,,,CA,0,0,0,0
142,73,R3,T1,mtpe,,,,CA,0,0,0,0
143,74,R3,T1,mtpe,,,,CA,0,0,0,0
144,75,R3,T1,mtpe,,,,CA,0,0,0,0
145,76,R3,T1,mtpe,,,,CA,0,0,0,0
146,76,R3,T1,mtpe,,,,CA,0,0,0,0
147,77,R3,T1,mtpe,,,,CA,0,0,0,0
148,77,R3,T1,mtpe,,,,CA,0,0,0,0
149,78,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
150,79,R3,T1,mtpe,,,,CA,0,0,0,0
151,80,R3,T1,mtpe,,,,CA,0,0,0,0
152,80,R3,T1,mtpe,,,,CA,0,0,0,0
153,80,R3,T1,mtpe,Accuracy,Mistranslation,Minor,CA,1,1,0,0
154,80,R3,T1,mtpe,,,,CA,0,0,0,0
155,81,R3,T1,mtpe,,,,CA,0,0,0,0
156,81,R3,T1,mtpe,Style,Unidiomatic,Neutral,CA,1,0,0,1
157,82,R3,T1,mtpe,,,,CA,0,0,0,0
158,82,R3,T1,mtpe,,,,CA,0,0,0,0
159,83,R3,T1,mtpe,,,,CA,0,0,0,0
160,84,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
161,85,R3,T1,mtpe,,,,CA,0,0,0,0
162,85,R3,T1,mtpe,,,,CA,0,0,0,0
163,85,R3,T1,mtpe,,,,CA,0,0,0,0
164,86,R3,T1,mtpe,,,,CA,0,0,0,0
165,87,R3,T1,mtpe,,,,CA,0,0,0,0
166,88,R3,T1,mtpe,Style,Unidiomatic,Minor,CA,1,1,0,0
166,88,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
167,88,R3,T1,mtpe,,,,CA,0,0,0,0
168,88,R3,T1,mtpe,,,,CA,0,0,0,0
169,89,R3,T1,mtpe,Fluency,Grammatical register,Minor,CA,1,1,0,0
170,89,R3,T1,mtpe,,,,CA,0,0,0,0
171,90,R3,T1,mtpe,,,,CA,0,0,0,0
172,91,R3,T1,mtpe,,,,CA,0,0,0,0
173,91,R3,T1,mtpe,,,,CA,0,0,0,0
174,92,R3,T1,mtpe,,,,CA,0,0,0,0
175,93,R3,T1,mtpe,,,,CA,0,0,0,0
176,93,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
177,93,R3,T1,mtpe,,,,CA,0,0,0,0
178,94,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
179,95,R3,T1,mtpe,,,,CA,0,0,0,0
180,95,R3,T1,mtpe,,,,CA,0,0,0,0
181,96,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
182,96,R3,T1,mtpe,,,,CA,0,0,0,0
183,97,R3,T1,mtpe,,,,CA,0,0,0,0
184,97,R3,T1,mtpe,,,,CA,0,0,0,0
185,98,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
186,99,R3,T1,mtpe,,,,CA,0,0,0,0
187,100,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
188,101,R3,T1,mtpe,,,,CA,0,0,0,0
189,102,R3,T1,mtpe,,,,CA,0,0,0,0
190,102,R3,T1,mtpe,,,,CA,0,0,0,0
191,103,R3,T1,mtpe,,,,CA,0,0,0,0
192,103,R3,T1,mtpe,,,,CA,0,0,0,0
193,103,R3,T1,mtpe,,,,CA,0,0,0,0
194,103,R3,T1,mtpe,,,,CA,0,0,0,0
195,104,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
196,105,R3,T1,mtpe,,,,CA,0,0,0,0
197,105,R3,T1,mtpe,,,,CA,0,0,0,0
198,105,R3,T1,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
199,105,R3,T1,mtpe,Fluency,Punctuation,Minor,CA,1,1,0,0
200,105,R3,T1,mtpe,,,,CA,0,0,0,0
201,105,R3,T1,mtpe,,,,CA,0,0,0,0
202,106,R3,T1,mtpe,Style,Awkward,Neutral,CA,1,0,0,1
203,107,R3,T1,mtpe,,,,CA,0,0,0,0
204,108,R3,T1,mtpe,Accuracy,Under-translation,Minor,CA,1,1,0,0
205,108,R3,T1,mtpe,,,,CA,0,0,0,0
206,109,R3,T1,mtpe,,,,CA,0,0,0,0
207,109,R3,T1,mtpe,,,,CA,0,0,0,0
208,109,R3,T1,mtpe,,,,CA,0,0,0,0
209,110,R3,T1,mtpe,,,,CA,0,0,0,0
210,111,R3,T1,mtpe,,,,CA,0,0,0,0
211,111,R3,T1,mtpe,,,,CA,0,0,0,0
212,112,R3,T1,mtpe,,,,CA,0,0,0,0
213,113,R3,T1,mtpe,Style,Awkward,Minor,CA,1,1,0,0
214,114,R3,T1,mtpe,,,,CA,0,0,0,0
215,114,R3,T1,mtpe,,,,CA,0,0,0,0
216,114,R3,T1,mtpe,,,,CA,0,0,0,0
217,114,R3,T1,mtpe,,,,CA,0,0,0,0
218,114,R3,T1,mtpe,,,,CA,0,0,0,0
219,115,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
220,115,R3,T1,mtpe,,,,CA,0,0,0,0
221,115,R3,T1,mtpe,,,,CA,0,0,0,0
222,116,R3,T1,mtpe,,,,CA,0,0,0,0
223,117,R3,T1,mtpe,Fluency,Grammar,Minor,CA,1,1,0,0
223,117,R3,T1,mtpe,Style,Unidiomatic,Neutral,CA,1,0,0,1
224,118,R3,T1,mtpe,,,,CA,0,0,0,0
225,118,R3,T1,mtpe,Accuracy,Mistranslation,Minor,CA,1,1,0,0
226,119,R3,T1,mtpe,,,,CA,0,0,0,0
227,120,R3,T1,mtpe,,,,CA,0,0,0,0
228,121,R3,T1,mtpe,,,,CA,0,0,0,0
229,121,R3,T1,mtpe,,,,CA,0,0,0,0
230,122,R3,T1,mtpe,,,,CA,0,0,0,0
231,122,R3,T1,mtpe,,,,CA,0,0,0,0
232,123,R3,T1,mtpe,,,,CA,0,0,0,0
233,123,R3,T1,mtpe,,,,CA,0,0,0,0
234,123,R3,T1,mtpe,,,,CA,0,0,0,0
1,1,R3,ECA,mt,Accuracy,Untranslated,Minor,CA,1,1,0,0
2,2,R3,ECA,mt,,,,CA,0,0,0,0
3,3,R3,ECA,mt,,,,CA,0,0,0,0
4,4,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
5,4,R3,ECA,mt,,,,CA,0,0,0,0
6,5,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
7,6,R3,ECA,mt,,,,CA,0,0,0,0
8,7,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
9,7,R3,ECA,mt,,,,CA,0,0,0,0
10,7,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
11,8,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
12,9,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
13,9,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
14,10,R3,ECA,mt,,,,CA,0,0,0,0
15,10,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
16,10,R3,ECA,mt,Accuracy,Omission,Minor,CA,1,1,0,0
17,10,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
18,10,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
19,11,R3,ECA,mt,,,,CA,0,0,0,0
20,11,R3,ECA,mt,,,,CA,0,0,0,0
21,12,R3,ECA,mt,,,,CA,0,0,0,0
22,12,R3,ECA,mt,Style,Awkward,Minor,CA,1,1,0,0
23,12,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
24,13,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
25,13,R3,ECA,mt,Style,Awkward,Minor,CA,1,1,0,0
26,14,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
26,14,R3,ECA,mt,Accuracy,Omission,Minor,CA,1,1,0,0
27,15,R3,ECA,mt,Style,Awkward,Minor,CA,1,1,0,0
27,15,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
28,15,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
28,15,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
29,16,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
29,16,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
30,17,R3,ECA,mt,,,,CA,0,0,0,0
31,18,R3,ECA,mt,,,,CA,0,0,0,0
32,19,R3,ECA,mt,Style,Awkward,Neutral,CA,1,0,0,1
33,20,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
34,21,R3,ECA,mt,,,,CA,0,0,0,0
35,22,R3,ECA,mt,,,,CA,0,0,0,0
36,23,R3,ECA,mt,Style,Awkward,Neutral,CA,1,0,0,1
37,24,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
38,25,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
39,25,R3,ECA,mt,Style,Awkward,Neutral,CA,1,0,0,1
40,26,R3,ECA,mt,,,,CA,0,0,0,0
41,26,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
42,26,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
42,26,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
43,27,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
43,27,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
44,28,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
45,28,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
46,29,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
47,29,R3,ECA,mt,,,,CA,0,0,0,0
48,29,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
49,30,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
50,31,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
51,31,R3,ECA,mt,Accuracy,Untranslated,Major,CA,1,5,0,0
52,31,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
53,32,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
54,33,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
55,33,R3,ECA,mt,Fluency,Grammar,Minor,CA,1,1,0,0
56,33,R3,ECA,mt,Style,Awkward,Minor,CA,1,1,0,0
56,33,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
57,34,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
58,35,R3,ECA,mt,Style,Unidiomatic,Minor,CA,1,1,0,0
59,36,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
60,36,R3,ECA,mt,,,,CA,0,0,0,0
61,36,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
61,36,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
62,37,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
62,37,R3,ECA,mt,Accuracy,Untranslated,Minor,CA,1,1,0,0
63,38,R3,ECA,mt,Accuracy,Untranslated,Major,CA,1,5,0,0
63,38,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
64,39,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
64,39,R3,ECA,mt,Fluency,Inconsistency,Minor,CA,1,1,0,0
65,40,R3,ECA,mt,Accuracy,Mistranslation,Major,CA,1,5,0,0
66,40,R3,ECA,mt,Fluency,Inconsistency,Minor,CA,1,1,0,0
67,41,R3,ECA,mt,Terminology,Inconsistent use of terminology,Minor,CA,1,1,0,0
68,41,R3,ECA,mt,Fluency,Punctuation,Minor,CA,1,1,0,0
68,41,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
69,41,R3,ECA,mt,Accuracy,Mistranslation,Minor,CA,1,1,0,0
70,42,R3,ECA,mt,,,,CA,0,0,0,0
